Date,Time,Open,High,Low,Close,Tick volume
2024.09.09,00:00:00,87.905,88.134,87.888,88.071,6893
2024.09.09,01:00:00,88.074,88.412,88.052,88.395,6584
2024.09.09,02:00:00,88.396,88.414,88.236,88.31,4656
2024.09.09,03:00:00,88.312,88.348,88.064,88.119,3505
2024.09.09,04:00:00,88.12,88.285,88.095,88.185,3747
2024.09.09,05:00:00,88.185,88.19,87.965,88.056,4568
2024.09.09,06:00:00,88.056,88.081,87.896,87.983,6051
2024.09.09,07:00:00,87.986,88.107,87.976,88.063,7169
2024.09.09,08:00:00,88.064,88.075,87.905,87.972,5529
2024.09.09,09:00:00,87.969,88.115,87.947,88.082,3171
2024.09.09,10:00:00,88.083,88.13,87.974,88.085,3450
2024.09.09,11:00:00,88.085,88.211,88.072,88.127,3042
2024.09.09,12:00:00,88.127,88.147,87.854,87.871,4945
2024.09.09,13:00:00,87.871,87.929,87.676,87.771,7339
2024.09.09,14:00:00,87.771,87.832,87.61,87.671,9153
2024.09.09,15:00:00,87.671,87.891,87.625,87.869,6655
2024.09.09,16:00:00,87.868,87.98,87.822,87.945,3838
2024.09.09,17:00:00,87.947,87.983,87.817,87.829,3900
2024.09.09,18:00:00,87.828,87.857,87.723,87.729,2866
2024.09.09,19:00:00,87.724,87.808,87.665,87.807,2592
2024.09.09,20:00:00,87.804,87.975,87.789,87.936,1942
2024.09.09,21:00:00,87.944,87.961,87.81,87.949,635
2024.09.09,22:00:00,87.948,87.956,87.833,87.928,1572
2024.09.09,23:00:00,87.936,88.054,87.902,87.936,2354
2024.09.10,00:00:00,87.939,88.039,87.812,87.977,6056
2024.09.10,01:00:00,87.979,88.066,87.951,88.04,4027
2024.09.10,02:00:00,88.035,88.041,87.829,88.006,3550
2024.09.10,03:00:00,88.008,88.045,87.948,87.987,2453
2024.09.10,04:00:00,87.985,88.052,87.955,87.973,1733
2024.09.10,05:00:00,87.973,88.121,87.967,88.099,2637
2024.09.10,06:00:00,88.099,88.308,88.045,88.271,4090
2024.09.10,07:00:00,88.273,88.349,88.171,88.318,4785
2024.09.10,08:00:00,88.317,88.398,88.211,88.257,4929
