Date,Time,Open,High,Low,Close,Tick volume
2024.09.09,00:00:00,1.79683,1.79692,1.79474,1.7955,3178
2024.09.09,01:00:00,1.79544,1.79544,1.79182,1.79205,3493
2024.09.09,02:00:00,1.79204,1.7925,1.79122,1.79179,3113
2024.09.09,03:00:00,1.7918,1.795,1.7915,1.79478,2496
2024.09.09,04:00:00,1.79475,1.79546,1.79404,1.79546,1950
2024.09.09,05:00:00,1.79546,1.79712,1.79541,1.79622,1963
2024.09.09,06:00:00,1.79621,1.79835,1.79598,1.79818,5008
2024.09.09,07:00:00,1.79818,1.79946,1.79729,1.79759,6814
2024.09.09,08:00:00,1.79758,1.80115,1.79741,1.80039,4031
2024.09.09,09:00:00,1.80038,1.80134,1.79949,1.80081,3127
2024.09.09,10:00:00,1.80086,1.80281,1.80036,1.80039,3968
2024.09.09,11:00:00,1.80042,1.80095,1.79873,1.79957,4140
2024.09.09,12:00:00,1.79957,1.80058,1.79864,1.7993,6356
2024.09.09,13:00:00,1.79931,1.79969,1.79676,1.79701,7714
2024.09.09,14:00:00,1.79699,1.79811,1.79573,1.79765,8864
2024.09.09,15:00:00,1.79764,1.79867,1.79563,1.79576,7679
2024.09.09,16:00:00,1.79579,1.7962,1.79447,1.79487,4963
2024.09.09,17:00:00,1.79488,1.79557,1.79417,1.79552,4624
2024.09.09,18:00:00,1.79556,1.79737,1.79545,1.79706,4404
2024.09.09,19:00:00,1.79706,1.7985,1.79657,1.79667,3610
2024.09.09,20:00:00,1.79667,1.79692,1.79517,1.79547,2109
2024.09.09,21:00:00,1.79566,1.79622,1.79427,1.79546,1113
2024.09.09,22:00:00,1.79553,1.79594,1.79446,1.79526,1202
2024.09.09,23:00:00,1.79526,1.79675,1.79521,1.79663,1305
2024.09.10,00:00:00,1.79662,1.79873,1.79632,1.79864,4160
2024.09.10,01:00:00,1.79863,1.7988,1.79715,1.79742,3699
2024.09.10,02:00:00,1.79739,1.79888,1.79717,1.79792,3047
2024.09.10,03:00:00,1.79791,1.798,1.7963,1.79685,2008
2024.09.10,04:00:00,1.79686,1.79688,1.79507,1.79531,1539
2024.09.10,05:00:00,1.7953,1.79555,1.79338,1.7935,2192
2024.09.10,06:00:00,1.79346,1.79483,1.79248,1.79482,4447
2024.09.10,07:00:00,1.79483,1.79566,1.79316,1.79439,6162
2024.09.10,08:00:00,1.79437,1.79507,1.79361,1.79454,5203
2024.09.10,09:00:00,1.79463,1.79502,1.79164,1.7921,4153
2024.09.10,10:00:00,1.79211,1.79256,1.7911,1.79161,3677
2024.09.10,11:00:00,1.79164,1.79224,1.7908,1.79216,4358
2024.09.10,12:00:00,1.79205,1.79266,1.79094,1.79217,7034
2024.09.10,13:00:00,1.79218,1.79459,1.79197,1.79268,8611
2024.09.10,14:00:00,1.79272,1.7939,1.79112,1.79177,9309
2024.09.10,15:00:00,1.79179,1.7919,1.79022,1.79128,7057
2024.09.10,16:00:00,1.79127,1.79314,1.79127,1.79289,6603
2024.09.10,17:00:00,1.79292,1.793,1.7913,1.79184,4545
2024.09.10,18:00:00,1.7918,1.79182,1.79026,1.79072,4333
2024.09.10,19:00:00,1.79073,1.79192,1.79057,1.79173,4422
2024.09.10,20:00:00,1.79174,1.79216,1.79118,1.79152,2117
2024.09.10,21:00:00,1.79163,1.7928,1.79093,1.79175,2082
2024.09.10,22:00:00,1.79174,1.79249,1.79137,1.79146,873
2024.09.10,23:00:00,1.79145,1.79221,1.7909,1.79184,1491
2024.09.11,00:00:00,1.79181,1.79434,1.79157,1.79411,4719
2024.09.11,01:00:00,1.79406,1.796,1.79366,1.79499,6673
2024.09.11,02:00:00,1.79504,1.79597,1.79428,1.79524,5010
2024.09.11,03:00:00,1.79525,1.79752,1.7951,1.7973,3592
2024.09.11,04:00:00,1.79723,1.79897,1.79716,1.79835,3825
2024.09.11,05:00:00,1.79839,1.79875,1.79634,1.79649,3916
2024.09.11,06:00:00,1.79639,1.79736,1.79422,1.79483,5667
2024.09.11,07:00:00,1.79473,1.79615,1.79408,1.79554,7538
2024.09.11,08:00:00,1.79553,1.79698,1.79511,1.79677,5669
2024.09.11,09:00:00,1.79677,1.79805,1.79613,1.79742,4400
2024.09.11,10:00:00,1.79748,1.79845,1.79668,1.79678,4561
2024.09.11,11:00:00,1.79677,1.79868,1.79592,1.79595,4654
2024.09.11,12:00:00,1.79594,1.79983,1.79433,1.79776,13970
2024.09.11,13:00:00,1.79776,1.79931,1.79647,1.79886,10913
2024.09.11,14:00:00,1.79888,1.80208,1.79879,1.80025,11020
2024.09.11,15:00:00,1.80025,1.80094,1.79756,1.79879,8162
2024.09.11,16:00:00,1.7988,1.79931,1.79787,1.79868,7811
2024.09.11,17:00:00,1.79868,1.79898,1.79704,1.7973,5886
2024.09.11,18:00:00,1.79729,1.79757,1.79504,1.79646,2873
2024.09.11,19:00:00,1.7965,1.7972,1.79543,1.79608,3123
2024.09.11,20:00:00,1.79597,1.7961,1.79371,1.79371,2068
2024.09.11,21:00:00,1.79343,1.79516,1.79321,1.79389,1922
2024.09.11,22:00:00,1.79388,1.79465,1.79314,1.79415,1053
2024.09.11,23:00:00,1.79414,1.79565,1.79387,1.7953,1426
2024.09.12,00:00:00,1.7953,1.79539,1.79343,1.7951,4411
2024.09.12,01:00:00,1.79507,1.79609,1.79463,1.79518,5319
2024.09.12,02:00:00,1.79518,1.79623,1.79423,1.79521,4043
2024.09.12,03:00:00,1.7952,1.79569,1.79221,1.79227,2258
2024.09.12,04:00:00,1.79229,1.7925,1.79073,1.79074,2596
2024.09.12,05:00:00,1.79074,1.791,1.78965,1.79048,2443
2024.09.12,06:00:00,1.79036,1.79102,1.78963,1.78985,4492
2024.09.12,07:00:00,1.78988,1.79361,1.78988,1.79341,7534
2024.09.12,08:00:00,1.7934,1.79719,1.79334,1.79624,6447
2024.09.12,09:00:00,1.79623,1.7968,1.79506,1.79515,4680
2024.09.12,10:00:00,1.79515,1.79701,1.79512,1.79598,4586
2024.09.12,11:00:00,1.79598,1.79672,1.79532,1.79572,4893
2024.09.12,12:00:00,1.7958,1.797,1.79323,1.79506,11949
2024.09.12,13:00:00,1.79504,1.79856,1.79479,1.79675,10842
2024.09.12,14:00:00,1.7968,1.79725,1.79468,1.79502,9930
2024.09.12,15:00:00,1.79504,1.79554,1.79349,1.79434,7466
2024.09.12,16:00:00,1.79441,1.79511,1.79309,1.79335,6287
2024.09.12,17:00:00,1.79338,1.79341,1.79069,1.79145,7261
2024.09.12,18:00:00,1.79144,1.79281,1.79102,1.79135,7592
2024.09.12,19:00:00,1.79137,1.79204,1.79093,1.79101,8708
2024.09.12,20:00:00,1.79101,1.7918,1.79023,1.79031,2613
2024.09.12,21:00:00,1.78907,1.79121,1.78879,1.79091,866
2024.09.12,22:00:00,1.79087,1.79117,1.78992,1.79037,1097
2024.09.12,23:00:00,1.79044,1.79096,1.78977,1.79048,2498
2024.09.13,00:00:00,1.79046,1.79165,1.78968,1.79058,5200
2024.09.13,01:00:00,1.79061,1.79346,1.79001,1.79293,4851
2024.09.13,02:00:00,1.79293,1.7941,1.79218,1.79363,3990
2024.09.13,03:00:00,1.79365,1.79396,1.79279,1.7934,3416
2024.09.13,04:00:00,1.79338,1.79351,1.79166,1.79254,2493
2024.09.13,05:00:00,1.79258,1.79326,1.79187,1.79285,3105
2024.09.13,06:00:00,1.79299,1.79359,1.79126,1.79231,5002
2024.09.13,07:00:00,1.79228,1.79382,1.7916,1.79303,5362
2024.09.13,08:00:00,1.79301,1.7944,1.79262,1.79387,6139
2024.09.13,09:00:00,1.79389,1.7943,1.79203,1.79372,5530
